"iv_malla_modi_id","year","evi_min","evi_max","evi_mean","evi_mean_all","evi_cv","date_max","month_max"
211364,2002,0.1947,0.738,7.273,7.273,0.0747009487144232,"2002-09-29",9
211364,2003,0.1858,0.8324,7.6397,7.6397,0.0846368312891868,"2003-12-02",12
211364,2004,0.0238,0.493,7.1367,7.1367,0.065744671907184,"2004-12-17",12
211364,2005,-0.1587,0.756,6.5966,6.4379,0.138662341206076,"2005-03-21",3
211364,2006,0.0724,0.3564,5.836,5.836,0.0486634681288554,"2006-06-25",6
211364,2007,0.1833,0.4578,6.3899,6.3899,0.0429584187545971,"2007-07-11",7
211364,2008,0.1408,0.47,6.9419,6.9419,0.0474221754850977,"2008-08-27",8
211364,2009,0.0594,0.8008,6.8838,6.8838,0.107702141259188,"2009-03-05",3
211364,2010,0.0799,0.52,6.8655,6.8655,0.0641031243172384,"2010-07-27",7
211364,2011,-0.0045,0.4715,6.7965,6.792,0.0700360479658648,"2011-07-27",7
211364,2012,0.1868,0.4304,6.7613,6.7613,0.0360285743865825,"2012-06-24",6
211364,2013,0.115,0.447,5.6072,5.6072,0.0592095876729919,"2013-06-25",6
211365,2000,0.186,0.5242,6.7632,6.7632,0.0500059143600662,"2000-06-24",6
211365,2001,0.1852,0.4507,6.2008,6.2008,0.0428170558637595,"2001-09-13",9
211365,2002,0.2016,0.5391,7.443,7.443,0.0453446191051995,"2002-06-09",6
211365,2003,0.1989,0.573,7.9519,7.9519,0.0470453602283731,"2003-06-09",6
211365,2004,0.2135,0.6002,8.3179,8.3179,0.0464900996645788,"2004-06-24",6
211365,2005,-0.1587,0.4279,6.5268,6.3681,0.0898755898755899,"2005-05-24",5
211365,2006,0.173,0.6922,7.1992,7.1992,0.0721191243471497,"2006-02-17",2
211365,2007,0.1699,0.5132,6.8699,6.8699,0.0499716153073553,"2007-07-27",7
211365,2008,0.193,0.5052,7.5566,7.5566,0.0413148770611121,"2008-07-10",7
211365,2009,0.0511,0.7644,7.7497,7.7497,0.0920422726041008,"2009-02-01",2
211365,2010,0.168,0.6783,7.8772,7.8772,0.0647819021987508,"2010-03-21",3
211365,2011,0.1653,0.4869,7.1581,7.1581,0.0449281233846971,"2011-06-09",6
211365,2012,0.1857,0.4767,7.0641,7.0641,0.0411942073300208,"2012-06-24",6
211365,2013,0.1879,0.4572,5.9379,5.9379,0.0453527341315953,"2013-09-13",9
211366,2000,0.2411,0.5258,7.0685,7.0685,0.0402772865530169,"2000-06-24",6
211366,2001,0.2462,0.4752,7.1553,7.1553,0.0320042485989406,"2001-06-25",6
211366,2002,0.2355,0.544,7.6917,7.6917,0.0401081685453151,"2002-09-29",9
211366,2003,0.223,0.5376,7.9469,7.9469,0.0395877637821037,"2003-06-25",6
211366,2004,0.253,0.5702,9.0932,9.0932,0.0348832094312233,"2004-03-04",3
211366,2005,0.2044,0.411,7.5242,7.5242,0.0274580686318811,"2005-03-05",3
211366,2006,0.143,0.6523,7.6277,7.6277,0.0667697995463901,"2006-02-01",2
211366,2007,0.2078,0.5082,7.4575,7.4575,0.0402815957090178,"2007-06-25",6
211366,2008,0.218,0.5336,7.8411,7.8411,0.0402494547958832,"2008-06-24",6
211366,2009,0.096,0.817,8.5899,8.5899,0.0839357850498842,"2009-01-16",1
211366,2010,0.203,0.5048,8.0398,8.0398,0.0375382472200801,"2010-03-05",3
211366,2011,0.1981,0.4869,7.6551,7.6551,0.0377264829982626,"2011-06-09",6
211366,2012,0.2357,0.4222,7.4601,7.4601,0.0249996648838487,"2012-06-24",6
211366,2013,0.2126,0.4707,6.1876,6.1876,0.0417124571724093,"2013-07-27",7
211367,2000,0.2904,0.4657,6.9118,6.9118,0.0253624236812408,"2000-06-08",6
211367,2001,0.3035,0.4752,7.5489,7.5489,0.0227450357005656,"2001-06-25",6
211367,2002,0.2687,0.4394,7.7761,7.7761,0.0219518781908669,"2002-01-03",1
211367,2003,0.3143,0.4902,8.1577,8.1577,0.0215624502004241,"2003-10-15",10
211367,2004,0.3149,0.5702,8.9397,8.9397,0.0285580053021914,"2004-03-04",3
211367,2005,0.2044,0.3934,7.5096,7.5096,0.0251677852348993,"2005-03-05",3
211367,2006,0.2631,0.6523,7.827,7.827,0.0497253098249649,"2006-02-01",2
211367,2007,0.2784,0.4258,7.4542,7.4542,0.0197740870918408,"2007-07-11",7
211367,2008,0.2534,0.411,7.9139,7.9139,0.0199143279546115,"2008-06-24",6
211367,2009,0.205,0.4506,7.3454,7.3454,0.0334358918506821,"2009-06-25",6
211367,2010,0.238,0.5535,8.1945,8.1945,0.0385014338885838,"2010-02-01",2
211367,2011,0.2569,0.4524,8.0216,8.0216,0.0243716964196669,"2011-06-09",6
211367,2012,0.2423,0.3827,7.4523,7.4523,0.0188398212632342,"2012-02-01",2
211367,2013,0.2271,0.4472,6.4361,6.4361,0.0341977284380292,"2013-08-28",8
211368,2000,0.292,0.5099,7.0555,7.0555,0.0308837077457303,"2000-06-24",6
211368,2001,0.3142,0.4752,7.7789,7.7789,0.0206970137165923,"2001-06-25",6
211368,2002,0.2954,0.5008,8.201,8.201,0.0250457261309596,"2002-05-24",5
211368,2003,0.3074,0.4902,8.4056,8.4056,0.0217474064909108,"2003-10-15",10
211368,2004,0.2881,0.4459,8.6884,8.6884,0.0181621472307905,"2004-06-24",6
211368,2005,0.2077,0.403,7.296,7.296,0.0267680921052632,"2005-06-25",6
211368,2006,0.2797,0.4135,7.6695,7.6695,0.0174457265793077,"2006-06-09",6
211368,2007,0.2744,0.4447,7.4123,7.4123,0.0229753247979709,"2007-06-09",6
211368,2008,0.2961,0.4383,8.0057,8.0057,0.0177623443296651,"2008-10-30",10
211368,2009,0.2483,0.4861,7.8276,7.8276,0.0303796821503398,"2009-01-16",1
211368,2010,0.2893,0.4735,8.3368,8.3368,0.0220948085596392,"2010-06-25",6
211368,2011,0.2964,0.5037,8.6842,8.6842,0.0238709380253794,"2011-06-09",6
211368,2012,0.2449,0.4182,7.6155,7.6155,0.0227562208653404,"2012-01-16",1
211368,2013,0.3189,0.4915,6.889,6.889,0.0250544346058935,"2013-05-24",5
211369,2000,0.2615,0.4813,6.6849,6.6849,0.0328800730003441,"2000-06-08",6
211369,2001,0.2728,0.5041,7.1278,7.1278,0.0324504054546985,"2001-11-16",11
211369,2002,0.2746,0.4533,7.667,7.667,0.0233076822746837,"2002-05-08",5
211369,2003,0.2965,0.5282,8.0741,8.0741,0.0286966968454688,"2003-05-24",5
211369,2004,0.2881,0.4635,8.4272,8.4272,0.020813556104044,"2004-06-24",6
211369,2005,0.2287,0.3901,6.9584,6.9584,0.0231949873534146,"2005-05-24",5
211369,2006,0.2314,0.3947,7.2274,7.2274,0.0225945706616487,"2006-02-01",2
211369,2007,0.2586,0.3792,7.2397,7.2397,0.0166581488183212,"2007-05-24",5
211369,2008,0.2813,0.3804,7.6455,7.6455,0.0129618729971879,"2008-05-07",5
211369,2009,0.2483,0.4833,7.5553,7.5553,0.0311039932233002,"2009-01-16",1
211369,2010,0.2893,0.4506,8.2175,8.2175,0.019628840888348,"2010-05-08",5
211369,2011,0.3151,0.4484,8.3625,8.3625,0.0159402092675635,"2011-01-16",1
211369,2012,0.2533,0.3917,7.275,7.275,0.0190240549828179,"2012-06-08",6
211369,2013,0.3088,0.4915,6.8092,6.8092,0.0268313458262351,"2013-05-24",5
211370,2000,0.2574,0.4874,6.1321,6.1321,0.0375075422775232,"2000-06-08",6
211370,2001,0.2331,0.4156,6.3123,6.3123,0.0289118071067598,"2001-10-31",10
211370,2002,0.2665,0.4408,7.3638,7.3638,0.0236698443738287,"2002-06-09",6
211370,2003,0.2775,0.4984,7.2017,7.2017,0.0306733132454837,"2003-06-09",6
211370,2004,0.2751,0.453,8.0961,8.0961,0.0219735428169118,"2004-07-10",7
211370,2005,0.2271,0.3206,6.1671,6.1671,0.0151610967877933,"2005-05-24",5
211370,2006,0.2176,0.3881,6.8771,6.8771,0.0247924270404676,"2006-05-08",5
211370,2007,0.2288,0.3494,6.7849,6.7849,0.0177747645506935,"2007-02-17",2
211370,2008,0.2582,0.3795,7.3806,7.3806,0.0164349781860553,"2008-11-15",11
211370,2009,0.2559,0.4223,7.2777,7.2777,0.0228643664894129,"2009-05-24",5
211370,2010,0.2723,0.4481,7.8219,7.8219,0.0224753576496759,"2010-05-24",5
211370,2011,0.2806,0.4484,7.7799,7.7799,0.021568400622116,"2011-01-16",1
211370,2012,0.2319,0.3734,6.6946,6.6946,0.0211364383234248,"2012-01-03",1
211370,2013,0.2744,0.3944,6.2511,6.2511,0.0191966213946345,"2013-03-05",3
211371,2000,0.184,0.3506,5.2527,5.2527,0.0317170217221619,"2000-06-08",6
211371,2001,0.2256,0.4087,5.7166,5.7166,0.0320295280411433,"2001-06-25",6
211371,2002,0.242,0.4111,6.8391,6.8391,0.0247254755742715,"2002-01-03",1
211371,2003,0.2301,0.3446,6.1112,6.1112,0.018736091111402,"2003-05-24",5
211371,2004,0.2243,0.3911,6.8095,6.8095,0.0244951905426243,"2004-03-04",3
211371,2005,0.1831,0.3062,5.4158,5.4158,0.0227297906126519,"2005-04-22",4
211371,2006,0.2171,0.7097,6.6113,6.6113,0.074508795547018,"2006-02-01",2
211371,2007,0.2188,0.3397,6.1052,6.1052,0.0198027910633558,"2007-02-17",2
211371,2008,0.2236,0.3648,6.4782,6.4782,0.0217961779506653,"2008-05-23",5
211371,2009,-0.0259,0.4129,6.2007,6.1748,0.0707662038156982,"2009-01-16",1
211371,2010,0.2316,0.3302,6.7302,6.7302,0.0146503818608659,"2010-06-25",6
211371,2011,0.2439,0.4156,6.6959,6.6959,0.025642557385863,"2011-06-09",6
211371,2012,0.2074,0.326,5.8368,5.8368,0.0203193530701754,"2012-12-17",12
211371,2013,0.2504,0.3573,5.748,5.748,0.0185977731384829,"2013-05-24",5
211372,2000,0.2136,0.4729,6.4908,6.4908,0.0399488506809638,"2000-06-08",6
211372,2001,0.2285,0.393,6.1199,6.1199,0.0268795241752316,"2001-06-09",6
211372,2002,0.2095,0.462,7.0915,7.0915,0.0356060071917084,"2002-05-24",5
211372,2003,0.2523,0.4395,6.9257,6.9257,0.0270297587247498,"2003-07-11",7
211372,2004,0.2538,0.448,7.6883,7.6883,0.0252591600223717,"2004-06-24",6
211372,2005,0.1831,0.366,6.1755,6.1755,0.02961703505789,"2005-06-25",6
211372,2006,0.2351,0.7097,7.1286,7.1286,0.0665768874673849,"2006-02-01",2
211372,2007,0.2608,0.3826,6.5252,6.5252,0.0186660945258383,"2007-06-25",6
211372,2008,0.2468,0.4139,6.9626,6.9626,0.0239996553011806,"2008-06-08",6
211372,2009,-0.0259,0.3515,6.1369,6.111,0.0614968469422673,"2009-06-09",6
211372,2010,0.2341,0.399,6.8915,6.8915,0.0239280272799826,"2010-07-11",7
211372,2011,0.2464,0.4315,7.0835,7.0835,0.0261311498552975,"2011-06-09",6
211372,2012,0.2188,0.3689,6.2856,6.2856,0.0238799796359934,"2012-06-24",6
211372,2013,0.2436,0.3645,5.6503,5.6503,0.0213970939596128,"2013-06-09",6
211373,2000,0.2137,0.4729,6.2245,6.2245,0.0416418989477067,"2000-06-08",6
211373,2001,0.2028,0.4426,6.4873,6.4873,0.0369645306984416,"2001-07-27",7
211373,2002,0.1983,0.4483,7.0366,7.0366,0.0355285222977006,"2002-06-09",6
211373,2003,0.1961,0.4677,6.7119,6.7119,0.0404654419761915,"2003-06-09",6
211373,2004,0.2712,0.4422,7.6834,7.6834,0.0222557721841893,"2004-06-08",6
211373,2005,0.1842,0.4,6.2479,6.2479,0.0345396053073833,"2005-06-25",6
211373,2006,0.1927,0.3904,6.6366,6.6366,0.0297893499683573,"2006-05-08",5
211373,2007,0.2302,0.3658,6.4185,6.4185,0.0211264314092078,"2007-08-28",8
211373,2008,0.1965,0.412,7.0028,7.0028,0.0307734049237448,"2008-05-23",5
211373,2009,0.1974,0.4464,6.6205,6.6205,0.0376104523827505,"2009-02-17",2
211373,2010,0.1716,0.4079,6.6017,6.6017,0.0357938106851266,"2010-06-25",6
211373,2011,0.2001,0.4475,6.9873,6.9873,0.0354070957308259,"2011-06-09",6
211373,2012,0.1743,0.3214,5.7485,5.7485,0.0255892841610855,"2012-06-24",6
211373,2013,0.2004,0.3297,5.1643,5.1643,0.0250372751389346,"2013-05-24",5
211374,2000,0.2218,0.5357,6.4959,6.4959,0.048322788220262,"2000-06-08",6
211374,2001,0.2176,0.3945,6.374,6.374,0.0277533730781299,"2001-10-31",10
211374,2002,0.1614,0.4702,6.5353,6.5353,0.0472510825822839,"2002-06-09",6
211374,2003,0.1799,0.4971,6.7267,6.7267,0.0471553659298021,"2003-07-11",7
211374,2004,0.1954,0.4455,7.2664,7.2664,0.0344186942640097,"2004-06-08",6
211374,2005,0.1592,0.3944,6.1545,6.1545,0.0382159395564221,"2005-06-25",6
211374,2006,0.1784,0.4061,6.7429,6.7429,0.0337688531640689,"2006-06-25",6
211374,2007,0.1963,0.4042,6.399,6.399,0.0324894514767932,"2007-05-24",5
211374,2008,0.1772,0.4665,7.0627,7.0627,0.0409616718818582,"2008-07-10",7
211374,2009,0.1974,0.4464,6.6205,6.6205,0.0376104523827505,"2009-02-17",2
211374,2010,0.1629,0.4189,6.3017,6.3017,0.0406239586143422,"2010-06-25",6
211374,2011,0.1593,0.4475,6.5114,6.5114,0.0442608348435052,"2011-06-09",6
211374,2012,0.1643,0.366,5.7434,5.7434,0.0351185708813595,"2012-06-24",6
211374,2013,0.1753,0.3506,5.1268,5.1268,0.0341928688460638,"2013-07-11",7
211375,2000,0.2022,0.5357,6.86,6.86,0.0486151603498542,"2000-06-08",6
211375,2001,0.1767,0.4664,6.5611,6.5611,0.0441541814634741,"2001-07-27",7
211375,2002,0.2095,0.4488,7.1143,7.1143,0.0336364786416092,"2002-06-09",6
211375,2003,0.2016,0.4857,6.7709,6.7709,0.0419589714808962,"2003-06-09",6
211375,2004,0.1863,0.458,7.1528,7.1528,0.0379851247064087,"2004-06-08",6
211375,2005,0.1461,0.4104,6.1316,6.1316,0.0431045730315089,"2005-06-09",6
211375,2006,0.1705,0.4677,6.8345,6.8345,0.0434852586143829,"2006-06-09",6
211375,2007,0.1313,0.476,6.3664,6.3664,0.0541436290525258,"2007-06-09",6
211375,2008,0.1495,0.4269,7.1478,7.1478,0.038809144072302,"2008-05-23",5
211375,2009,0.2287,0.4464,6.9919,6.9919,0.0311360288333643,"2009-02-17",2
211375,2010,0.1698,0.4801,7.0661,7.0661,0.0439138987560323,"2010-06-25",6
211375,2011,0.1572,0.4893,6.9087,6.9087,0.0480698250032568,"2011-06-09",6
211375,2012,0.1643,0.3794,6.3035,6.3035,0.0341238994209566,"2012-07-26",7
211375,2013,0.2003,0.4193,5.6496,5.6496,0.0387638062871708,"2013-06-25",6
212009,2000,0.2921,0.4666,7.039,7.039,0.0247904531893735,"2000-12-17",12
212009,2001,0.2836,0.775,8.1184,8.1184,0.0605291683090264,"2001-05-08",5
212009,2002,0.2012,0.6984,8.9091,8.9091,0.0558081063182589,"2002-12-18",12
212009,2003,0.3123,0.8081,9.2622,9.2622,0.0535293990628576,"2003-02-01",2
212009,2004,0.2958,0.648,9.424,9.424,0.0373726655348048,"2004-05-07",5
212009,2005,0.2394,0.657,9.3569,9.3569,0.0446301659737734,"2005-03-05",3
212009,2006,0.2348,0.6357,9.5386,9.5386,0.0420292286079718,"2006-04-06",4
212009,2007,0.3337,0.4787,8.6687,8.6687,0.01672684485563,"2007-01-03",1
212009,2008,0.0835,0.5624,8.7194,8.7194,0.0549235039108196,"2008-02-01",2
212009,2009,0.1803,0.4823,7.946,7.946,0.0380065441731689,"2009-12-18",12
212009,2010,0.1486,0.5208,8.5121,8.5121,0.043725990061207,"2010-01-03",1
212009,2011,0.3058,0.4957,8.4892,8.4892,0.0223695990199312,"2011-12-18",12
212009,2012,0.2785,0.5661,8.9336,8.9336,0.032193068863616,"2012-02-17",2
212009,2013,0.2887,0.4451,7.0094,7.0094,0.0223128941136189,"2013-01-02",1
212010,2000,0.2921,0.4387,6.9609,6.9609,0.0210604950509273,"2000-12-17",12
212010,2001,0.2965,0.598,8.0551,8.0551,0.0374297029211307,"2001-01-16",1
212010,2002,0.2154,0.6149,8.5952,8.5952,0.0464794303797468,"2002-01-03",1
212010,2003,0.3229,0.587,8.4997,8.4997,0.0310716848829959,"2003-01-16",1
212010,2004,-0.1884,0.5623,8.5734,8.385,0.0875615275153381,"2004-04-21",4
212010,2005,0.3556,0.7005,9.9065,9.9065,0.0348155251602483,"2005-03-05",3
212010,2006,0.2754,0.4918,9.0164,9.0164,0.0240007098176656,"2006-05-08",5
212010,2007,0.3245,0.4787,8.4227,8.4227,0.0183076685623375,"2007-01-03",1
212010,2008,0.0835,0.4509,8.515,8.515,0.0431473869641809,"2008-01-03",1
212010,2009,0.3122,0.4973,8.458,8.458,0.021884606289903,"2009-12-02",12
212010,2010,0.1495,0.5641,8.9209,8.9209,0.0464751314329272,"2010-04-22",4
212010,2011,0.2083,0.4957,8.3718,8.3718,0.0343295348670537,"2011-12-18",12
212010,2012,0.3269,0.5342,8.7346,8.7346,0.0237331990016715,"2012-03-04",3
212010,2013,0.3435,0.4639,7.3104,7.3104,0.01646968702123,"2013-04-22",4
212011,2000,0.2228,0.4138,6.5538,6.5538,0.0291433977234581,"2000-11-15",11
212011,2001,0.3085,0.8988,8.813,8.813,0.066980596845569,"2001-01-16",1
212011,2002,0.2316,0.6149,8.4155,8.4155,0.0455469074921276,"2002-01-03",1
212011,2003,0.2421,0.713,7.8867,7.8867,0.0597081161956205,"2003-02-17",2
212011,2004,0.2457,0.647,8.3536,8.3536,0.0480391687416204,"2004-01-03",1
212011,2005,0.3084,0.7707,9.0332,9.0332,0.0511778771642386,"2005-03-21",3
212011,2006,0.2377,0.4918,8.3026,8.3026,0.0306048707633753,"2006-05-08",5
212011,2007,0.2326,0.432,7.3892,7.3892,0.026985329940995,"2007-01-03",1
212011,2008,0.041,0.4381,7.7987,7.7987,0.050918742867401,"2008-01-16",1
212011,2009,0.227,0.4995,7.9568,7.9568,0.0342474361552383,"2009-03-21",3
212011,2010,0.1892,0.9371,9.6592,9.6592,0.0774287725691569,"2010-04-06",4
212011,2011,0.262,0.4412,8.3297,8.3297,0.0215133798336075,"2011-12-18",12
212011,2012,0.2489,0.4131,7.8651,7.8651,0.0208770390713405,"2012-01-16",1
212011,2013,-0.0187,0.3961,6.2719,6.2532,0.0661362585500407,"2013-09-13",9
212012,2000,0.1965,0.3598,5.6472,5.6472,0.0289169854086981,"2000-12-01",12
212012,2001,0.1688,0.4388,5.8398,5.8398,0.0462344600842495,"2001-02-01",2
212012,2002,0.1918,0.5288,6.9876,6.9876,0.0482282901139161,"2002-01-16",1
212012,2003,0.2041,0.713,6.7028,6.7028,0.0759234946589485,"2003-02-17",2
212012,2004,0.198,0.3995,6.818,6.818,0.0295541214432385,"2004-01-16",1
212012,2005,0.2263,0.4705,6.757,6.757,0.0361402989492378,"2005-01-16",1
212012,2006,0.2119,0.6443,7.2587,7.2587,0.0595698954358218,"2006-04-06",4
212012,2007,0.2233,0.3502,6.4544,6.4544,0.0196610064452157,"2007-02-17",2
212012,2008,0.015,0.4968,6.4791,6.4791,0.074362179932398,"2008-12-01",12
212012,2009,0.1749,0.5086,6.8153,6.8153,0.0489633618476076,"2009-02-01",2
212012,2010,0.0294,0.9371,8.8742,8.8742,0.102285276419283,"2010-04-06",4
212012,2011,0.1946,0.3996,7.2263,7.2263,0.0283685980377233,"2011-03-21",3
212012,2012,0.1868,0.3737,6.5193,6.5193,0.0286687221020662,"2012-10-14",10
212012,2013,-0.0277,0.3835,5.3727,5.345,0.0765350754741564,"2013-01-16",1
212013,2000,0.1655,0.3512,4.7254,4.7254,0.0392982604647226,"2000-07-10",7
212013,2001,0.1958,0.4388,5.0767,5.0767,0.0478657395552229,"2001-02-01",2
212013,2002,0.1918,0.4525,5.9539,5.9539,0.0437864257041603,"2002-03-21",3
212013,2003,0.1949,0.8047,6.3638,6.3638,0.0958232502592791,"2003-12-02",12
212013,2004,-0.018,0.4293,5.8639,5.8459,0.0762802912737257,"2004-06-24",6
212013,2005,0.183,0.3083,5.7885,5.7885,0.0216463677982206,"2005-03-21",3
212013,2006,0.1734,0.5306,6.2236,6.2236,0.0573944340895945,"2006-04-06",4
212013,2007,0.1808,0.3768,5.5188,5.5188,0.0355149670218163,"2007-02-17",2
212013,2008,0.1919,0.3681,6.242,6.242,0.0282281320089715,"2008-05-23",5
212013,2009,0.1458,0.5621,6.0251,6.0251,0.0690942888914707,"2009-03-21",3
212013,2010,0.0294,0.5408,6.857,6.857,0.0745807204316757,"2010-03-21",3
212013,2011,0.1693,0.3797,6.1956,6.1956,0.0339595842210601,"2011-02-17",2
212013,2012,0.1683,0.3011,5.5174,5.5174,0.0240693080073948,"2012-06-24",6
212013,2013,-0.031,0.3267,4.6123,4.5813,0.0775534982546669,"2013-10-15",10
212014,2000,0.1738,0.4303,5.7253,5.7253,0.0448011457914869,"2000-06-24",6
212014,2001,0.1681,0.6174,5.783,5.783,0.0776932388033892,"2001-02-01",2
212014,2002,0.1702,0.4243,6.4088,6.4088,0.0396486081637748,"2002-06-09",6
212014,2003,0.2035,0.6348,7.1921,7.1921,0.0599685766326942,"2003-12-02",12
212014,2004,0.1748,0.5132,7.2863,7.2863,0.0464433251444492,"2004-08-11",8
212014,2005,0.1748,0.4119,6.5846,6.5846,0.036008261701546,"2005-10-15",10
212014,2006,0.2008,0.5306,7.1261,7.1261,0.0462805742271369,"2006-04-06",4
212014,2007,0.1999,0.4898,6.7788,6.7788,0.0427656812415177,"2007-06-25",6
212014,2008,0.2078,0.7111,8.2098,8.2098,0.0613047820896977,"2008-12-17",12
212014,2009,0.1458,0.9152,7.709,7.709,0.0998054222337527,"2009-03-21",3
212014,2010,0.0873,0.4957,7.3439,7.3439,0.0556107790138755,"2010-04-06",4
212014,2011,0.1355,0.494,6.8292,6.8292,0.052495167808821,"2011-07-11",7
212014,2012,0.1932,0.4248,6.3789,6.3789,0.0363072003009923,"2012-06-24",6
212014,2013,-0.0306,0.4983,5.9354,5.9048,0.0891094113286383,"2013-09-13",9
212015,2000,0.2076,0.5454,6.7056,6.7056,0.0503758052970651,"2000-07-10",7
212015,2001,0.234,0.8055,7.1612,7.1612,0.079805060604368,"2001-02-01",2
212015,2002,0.1942,0.5034,7.3649,7.3649,0.04198291898057,"2002-06-09",6
212015,2003,0.2208,0.5396,7.6701,7.6701,0.0415639952542992,"2003-06-09",6
212015,2004,0.2154,0.5822,8.3191,8.3191,0.0440913079539854,"2004-06-24",6
212015,2005,0.2034,0.8372,7.7674,7.7674,0.0815974457347375,"2005-03-21",3
212015,2006,0.2198,0.857,8.5724,8.5724,0.0743315757547478,"2006-02-01",2
212015,2007,0.1549,0.5657,7.4147,7.4147,0.0554034552982589,"2007-07-11",7
212015,2008,0.2253,0.7111,8.9948,8.9948,0.054008982967937,"2008-12-17",12
212015,2009,0.1458,0.6258,7.5147,7.5147,0.0638748053814523,"2009-01-16",1
212015,2010,0.1533,0.5446,8.0039,8.0039,0.0488886667749472,"2010-07-27",7
212015,2011,0.2058,0.4885,7.4508,7.4508,0.0379422343909379,"2011-07-11",7
212015,2012,0.2034,0.5135,7.2113,7.2113,0.0430019552646541,"2012-06-08",6
212015,2013,0.0085,0.5246,6.4661,6.4661,0.0798162725599666,"2013-07-27",7
212016,2000,0.2309,0.4763,6.5004,6.5004,0.037751522983201,"2000-06-24",6
212016,2001,0.234,0.428,6.813,6.813,0.0284749743138118,"2001-02-01",2
212016,2002,0.1942,0.4676,7.5348,7.5348,0.0362849710675798,"2002-06-09",6
212016,2003,0.2402,0.5018,7.4135,7.4135,0.0352869764618601,"2003-06-09",6
212016,2004,0.2469,0.5511,8.0772,8.0772,0.0376615658891695,"2004-07-10",7
212016,2005,0.2046,0.8372,7.4287,7.4287,0.0851562184500653,"2005-03-21",3
212016,2006,0.2397,0.6474,7.5948,7.5948,0.0536814662663928,"2006-02-17",2
212016,2007,0.1549,0.4535,6.8327,6.8327,0.0437016113688586,"2007-07-11",7
212016,2008,0.2423,0.4847,7.8535,7.8535,0.0308652193289616,"2008-06-24",6
212016,2009,0.1346,0.468,6.9216,6.9216,0.0481680536292187,"2009-07-11",7
212016,2010,0.2239,0.5185,7.7663,7.7663,0.0379331213061561,"2010-03-21",3
212016,2011,0.2167,0.4612,7.2587,7.2587,0.0336837174700704,"2011-06-09",6
212016,2012,0.2007,0.4375,6.8348,6.8348,0.0346462222742436,"2012-06-08",6
212016,2013,0.0085,0.439,6.2146,6.2146,0.0692723586393332,"2013-06-25",6
212017,2000,0.2549,0.5127,7.0618,7.0618,0.036506273188139,"2000-06-08",6
212017,2001,0.1726,0.4794,6.9981,6.9981,0.0438404709849817,"2001-01-16",1
212017,2002,0.1942,0.4607,7.7967,7.7967,0.0341811279130914,"2002-05-24",5
212017,2003,0.2451,0.5324,7.7256,7.7256,0.0371880501190846,"2003-05-24",5
212017,2004,0.2629,0.4745,8.4403,8.4403,0.0250701989265784,"2004-06-24",6
212017,2005,0.1387,0.4139,6.7655,6.7655,0.0406769640085729,"2005-05-24",5
212017,2006,0.2664,0.4471,7.6203,7.6203,0.0237129771793761,"2006-05-24",5
212017,2007,0.1549,0.4388,7.0569,7.0569,0.0402301293769219,"2007-06-25",6
212017,2008,0.25,0.4862,7.7114,7.7114,0.0306299763985787,"2008-06-08",6
212017,2009,0.1346,0.7131,7.2414,7.2414,0.0798878669870467,"2009-03-05",3
212017,2010,0.1063,0.9618,8.197,8.197,0.104367451506649,"2010-03-21",3
212017,2011,0.2164,0.4985,7.6135,7.6135,0.0370526039272345,"2011-06-09",6
212017,2012,0.2044,0.4037,6.5706,6.5706,0.0303320853498919,"2012-06-08",6
212017,2013,0.0019,0.4505,5.9319,5.9319,0.0756250105362531,"2013-06-09",6
212018,2000,0.2844,0.4655,7.0417,7.0417,0.0257182214522061,"2000-06-24",6
212018,2001,0.1726,0.5015,7.2294,7.2294,0.0454947851827261,"2001-06-09",6
212018,2002,0.2842,0.4605,8.3857,8.3857,0.0210238859009981,"2002-09-29",9
212018,2003,0.281,0.5423,8.0443,8.0443,0.0324826274504929,"2003-06-09",6
212018,2004,0.1427,0.5292,8.284,8.284,0.0466562047320135,"2004-06-24",6
212018,2005,0.1986,0.4007,7.0171,7.0171,0.028801071667783,"2005-05-24",5
212018,2006,0.2578,0.4471,7.7508,7.7508,0.0244232853382877,"2006-05-24",5
212018,2007,0.1549,0.4817,7.3617,7.3617,0.0443919203444856,"2007-06-09",6
212018,2008,0.2549,0.4862,8.0264,8.0264,0.028817402571514,"2008-06-08",6
212018,2009,0.099,0.4783,7.3789,7.3789,0.0514033256989524,"2009-03-05",3
212018,2010,0.0914,0.9618,8.0706,8.0706,0.107848239288281,"2010-03-21",3
212018,2011,0.2313,0.4985,7.6522,7.6522,0.0349180627793314,"2011-06-09",6
212018,2012,0.2005,0.4037,6.4745,6.4745,0.0313846629083327,"2012-06-08",6
212018,2013,0.1964,0.4235,6.157,6.157,0.0368848465161605,"2013-06-09",6
212019,2000,0.1947,0.5424,6.8338,6.8338,0.0508794521349761,"2000-06-08",6
212019,2001,0.2214,0.4794,6.8738,6.8738,0.0375338240856586,"2001-01-16",1
212019,2002,0.2721,0.4707,7.7954,7.7954,0.0254765631013162,"2002-05-24",5
212019,2003,0.279,0.4482,7.4061,7.4061,0.0228460323247053,"2003-05-24",5
212019,2004,0.1246,0.4823,7.7728,7.7728,0.0460194524495677,"2004-06-08",6
212019,2005,0.1658,0.4037,6.5004,6.5004,0.0365977478309027,"2005-06-25",6
212019,2006,0.2162,0.4061,7.4448,7.4448,0.0255077369439072,"2006-05-24",5
